TR,Tnn
0.751800000667572,0.7908903360366821
1.719099998474121,1.6949189901351929
1.8910000324249268,1.8834538459777832
2.177500009536743,2.1257221698760986
1.3753000497817993,1.3597794771194458
1.2034000158309937,1.1848926544189453
1.8107999563217163,1.8173927068710327
1.2720999717712402,1.2545256614685059
1.673200011253357,1.719144582748413
2.131700038909912,2.0814754962921143
0.5942000150680542,0.591098964214325
1.593000054359436,1.6125389337539673
2.0055999755859375,2.015994071960449
0.30149999260902405,0.30783864855766296
2.211899995803833,2.1187520027160645
0.36899998784065247,0.30783864855766296
1.5585999488830566,1.5536795854568481
0.8981999754905701,0.8989005088806152
0.6617000102996826,0.6588462591171265
0.9994999766349792,1.020451307296753
2.2004001140594482,2.143296718597412
1.3982000350952148,1.3811511993408203
1.6618000268936157,1.7179449796676636
0.414000004529953,0.30456840991973877
1.856600046157837,1.9069501161575317
1.8910000324249268,1.9646512269973755
1.8336999416351318,1.8357117176055908
1.753499984741211,1.7129250764846802
0.36899998784065247,0.30783864855766296
1.1575000286102295,1.1432422399520874
1.0333000421524048,1.0282444953918457
1.8451000452041626,1.8107823133468628
0.9769999980926514,0.9685347676277161
1.6962000131607056,1.6880944967269897
1.260699987411499,1.2540544271469116
0.3578000068664551,0.30456840991973877
0.886900007724762,0.8996940851211548
2.269200086593628,2.2128102779388428
0.23389999568462372,0.30783864855766296
0.9994999766349792,1.0110472440719604
0.8755999803543091,0.8648203015327454
2.223299980163574,2.043113946914673
1.260699987411499,1.2559126615524292
1.4555000066757202,1.419895887374878
0.30149999260902405,0.30456840991973877
1.7075999975204468,1.6978161334991455
0.20010000467300415,0.30456840991973877
1.5012999773025513,1.458146095275879
0.45910000801086426,0.4779736399650574
2.154599905014038,2.1070985794067383
1.1919000148773193,1.178165078163147
0.8194000124931335,0.8197520971298218
0.3127000033855438,0.30783864855766296
1.5815999507904053,1.5714644193649292
1.9139000177383423,1.8534032106399536
2.0055999755859375,1.9002822637557983
1.9711999893188477,1.9395411014556885
1.5815999507904053,1.5820802450180054
0.6617000102996826,0.6995299458503723
1.5012999773025513,1.5115258693695068
1.8451000452041626,1.8192442655563354
0.5266000032424927,0.47831523418426514
1.2263000011444092,1.202927589416504
2.1431000232696533,2.1703543663024902
1.7419999837875366,1.6599174737930298
1.7304999828338623,1.7328089475631714
0.751800000667572,0.7677673697471619
1.4326000213623047,1.4351919889450073
0.4253000020980835,0.30783864855766296
0.9994999766349792,1.007048487663269
0.5041000247001648,0.5269568562507629
0.5828999876976013,0.6081661581993103
2.0973000526428223,2.0938549041748047
0.8531000018119812,0.8629772067070007
0.38029998540878296,0.42865055799484253
2.1431000232696533,2.136894464492798
0.6617000102996826,0.6466395854949951
1.0333000421524048,1.0233306884765625
1.055799961090088,1.0521929264068604
0.5153999924659729,0.5582382082939148
0.5604000091552734,0.5911567807197571
0.8418999910354614,0.8671532273292542
1.2376999855041504,1.2409758567810059
1.9368000030517578,1.8944523334503174
1.1461000442504883,1.1124191284179688
0.5716999769210815,0.5847323536872864
2.0399999618530273,2.0584349632263184
1.5815999507904053,1.5517401695251465
0.3127000033855438,0.30783864855766296
2.177500009536743,2.174816131591797
1.9711999893188477,1.9060190916061401
1.2835999727249146,1.2649753093719482
0.3578000068664551,0.30456840991973877
1.134600043296814,1.1273113489151
2.1201999187469482,2.094914674758911
1.8681000471115112,1.8316766023635864
1.1121000051498413,1.115762710571289
2.0629000663757324,2.1187098026275635
0.6504999995231628,0.670757532119751
0.886900007724762,0.9124062061309814
0.414000004529953,0.4016072750091553
0.9882000088691711,0.9836863875389099
1.134600043296814,1.1446399688720703
0.44780001044273376,0.4616350531578064
1.5012999773025513,1.4932725429534912
1.055799961090088,1.045527458190918
0.5041000247001648,0.5098975896835327
2.0973000526428223,2.061293601989746
2.257699966430664,2.173318386077881
0.8080999851226807,0.8097628355026245
1.5585999488830566,1.545813798904419
1.0670000314712524,1.0712707042694092
1.260699987411499,1.260840892791748
0.9656999707221985,0.9592968821525574
1.6618000268936157,1.722949504852295
1.5815999507904053,1.6287075281143188
1.7419999837875366,1.689731240272522
2.257699966430664,2.1240854263305664
0.492900013923645,0.502303957939148
2.234800100326538,2.1898813247680664
1.5471999645233154,1.5333986282348633
0.7293000221252441,0.7296223640441895
1.6618000268936157,1.5832996368408203
1.7075999975204468,1.7876147031784058
1.753499984741211,1.6647870540618896
1.5356999635696411,1.522808313369751
1.5585999488830566,1.53694748878479
2.177500009536743,2.1309690475463867
1.0782999992370605,1.093403697013855
2.0399999618530273,2.0243027210235596
0.9319000244140625,0.9414710402488708
1.363800048828125,1.3508390188217163
0.7856000065803528,0.789578914642334
1.8107999563217163,1.7320616245269775
0.30149999260902405,0.30783864855766296
1.3179999589920044,1.313214659690857
2.0171000957489014,2.0370867252349854
1.856600046157837,1.85724937915802
0.5716999769210815,0.5360600352287292
0.6843000054359436,0.6886001825332642
0.8755999803543091,0.9028530120849609
0.9882000088691711,0.9859583377838135
1.856600046157837,1.8332738876342773
1.3753000497817993,1.3857020139694214
1.7075999975204468,1.6669949293136597
0.9093999862670898,0.9091431498527527
0.7742999792098999,0.8026219010353088
0.628000020980835,0.6697356104850769
1.5127999782562256,1.506012201309204
1.856600046157837,1.9114104509353638
1.6962000131607056,1.659231424331665
0.3578000068664551,0.30783864855766296
0.628000020980835,0.6637526750564575
1.363800048828125,1.3437749147415161
1.30649995803833,1.2776681184768677
1.8336999416351318,1.7341337203979492
0.414000004529953,0.30783864855766296
1.5815999507904053,1.5210494995117188
1.6274000406265259,1.618225336074829
0.3465000092983246,0.30783864855766296
1.8107999563217163,1.8202332258224487
1.3867000341415405,1.3390296697616577
1.3523000478744507,1.3630051612854004
0.2563999891281128,0.30456840991973877
1.4668999910354614,1.441216230392456
0.5491999983787537,0.5586159229278564
2.0513999462127686,2.0768449306488037
1.4783999919891357,1.434931993484497
1.6274000406265259,1.6044423580169678
0.6504999995231628,0.6181154251098633
1.5815999507904053,1.5154600143432617
1.260699987411499,1.2480032444000244
2.1659998893737793,2.1321094036102295
1.856600046157837,1.8088998794555664
2.0513999462127686,1.9710766077041626
1.3523000478744507,1.3503201007843018
0.751800000667572,0.7703571915626526
1.4668999910354614,1.4399936199188232
2.0171000957489014,1.9724172353744507
1.2148000001907349,1.1972445249557495
1.2376999855041504,1.2231742143630981
1.0444999933242798,1.0613585710525513
0.9656999707221985,0.9879984855651855
0.4253000020980835,0.30783864855766296
2.234800100326538,2.1060612201690674
0.5716999769210815,0.5897507071495056
2.257699966430664,2.1596298217773438
2.246299982070923,2.155740737915039
1.8451000452041626,1.8591469526290894
1.593000054359436,1.588535189628601
1.6045000553131104,1.540981650352478
0.7968000173568726,0.8141133785247803
1.9483000040054321,1.9668090343475342
0.8306000232696533,0.8353843688964844
1.6274000406265259,1.6508437395095825
1.2949999570846558,1.2977772951126099
0.5491999983787537,0.5349594950675964
1.0670000314712524,1.068019986152649
1.1232999563217163,1.123129963874817
1.6389000415802002,1.6408923864364624
0.9769999980926514,0.9831787943840027
1.2491999864578247,1.2238707542419434
0.8418999910354614,0.843545138835907
0.9319000244140625,0.9425777792930603
0.3127000033855438,0.30456840991973877
1.6618000268936157,1.6828047037124634
1.3179999589920044,1.3083137273788452
1.593000054359436,1.5691560506820679
0.7293000221252441,0.7462952136993408
1.8451000452041626,1.8247870206832886
0.6729999780654907,0.6790010333061218
0.5942000150680542,0.6231181621551514
1.6847000122070312,1.636060357093811
1.2720999717712402,1.244682788848877
0.9769999980926514,0.9810487031936646
0.20010000467300415,0.30783864855766296
1.6847000122070312,1.6848496198654175
1.9711999893188477,1.8996930122375488
2.1201999187469482,2.0608842372894287
2.211899995803833,2.1311492919921875
1.363800048828125,1.362035870552063
2.257699966430664,2.1592750549316406
0.3465000092983246,0.30456840991973877
0.2451999932527542,0.30456840991973877
1.7648999691009521,1.6831014156341553
1.2491999864578247,1.257411003112793
0.414000004529953,0.3767175078392029
1.3293999433517456,1.3038049936294556
0.5491999983787537,0.5148512721061707
0.3352000117301941,0.30456840991973877
0.6843000054359436,0.7097499370574951
0.628000020980835,0.6701871156692505
0.7742999792098999,0.8026604056358337
0.2563999891281128,0.30456840991973877
1.2263000011444092,1.2021985054016113
2.1431000232696533,2.146939992904663
1.2376999855041504,1.226162314414978
0.8194000124931335,0.8397634029388428
0.2563999891281128,0.30456840991973877
2.223299980163574,2.1646692752838135
1.7304999828338623,1.7185297012329102
0.2563999891281128,0.30783864855766296
1.8910000324249268,1.8896715641021729
0.8306000232696533,0.8590085506439209
0.29019999504089355,0.30456840991973877
1.799299955368042,1.749971628189087
0.7293000221252441,0.7267208695411682
1.48989999294281,1.4394911527633667
1.2376999855041504,1.2045977115631104
2.246299982070923,2.1044774055480957
1.8336999416351318,1.785381555557251
1.5127999782562256,1.4707379341125488
1.1008000373840332,1.0815986394882202
2.246299982070923,2.219466209411621
1.719099998474121,1.6857489347457886
0.9882000088691711,1.0085078477859497
1.0333000421524048,1.0252848863601685
1.1121000051498413,1.1107919216156006
1.260699987411499,1.206295132637024
1.7304999828338623,1.7173595428466797
1.7648999691009521,1.7912508249282837
1.5471999645233154,1.5055902004241943
1.1690000295639038,1.1664894819259644
2.0629000663757324,2.0352706909179688
1.902400016784668,1.9336344003677368
1.0444999933242798,1.0523148775100708
0.3127000033855438,0.30783864855766296
0.9656999707221985,0.9485053420066833
0.7631000280380249,0.792564332485199
1.8910000324249268,1.9213290214538574
0.605400025844574,0.6329286098480225
2.234800100326538,2.1532092094421387
1.5815999507904053,1.5915237665176392
1.719099998474121,1.708475947380066
0.6843000054359436,0.7104910016059875
0.8531000018119812,0.8731445074081421
2.0399999618530273,1.9975522756576538
1.134600043296814,1.1355533599853516
0.3127000033855438,0.30783864855766296
1.9368000030517578,1.874346137046814
2.1201999187469482,2.0298173427581787
2.0857999324798584,2.0631654262542725
1.5127999782562256,1.502104640007019
0.45910000801086426,0.47108328342437744
1.902400016784668,1.8701552152633667
1.363800048828125,1.3502079248428345
0.5491999983787537,0.560025155544281
1.9598000049591064,2.0007030963897705
1.6503000259399414,1.609786033630371
1.9368000030517578,1.9923393726348877
1.4668999910354614,1.457520604133606
0.47029998898506165,0.44877493381500244
1.9139000177383423,1.8371366262435913
0.5942000150680542,0.5941214561462402
0.5604000091552734,0.5899959802627563
0.436599999666214,0.44809192419052124
1.134600043296814,1.11203134059906
0.8981999754905701,0.899110734462738
1.8221999406814575,1.7850208282470703
1.180400013923645,1.1807128190994263
1.982699990272522,1.9329922199249268
0.3578000068664551,0.4224139451980591
1.7304999828338623,1.7402511835098267
2.269200086593628,2.2457950115203857
1.34089994430542,1.3357679843902588
1.6847000122070312,1.626761794090271
1.2376999855041504,1.2384064197540283
0.8981999754905701,0.9337080121040344
0.3127000033855438,0.30783864855766296
1.9139000177383423,1.9918339252471924
1.4211000204086304,1.3900766372680664
1.1575000286102295,1.1220266819000244
1.4211000204086304,1.4087586402893066
0.6955000162124634,0.6876922249794006
1.0444999933242798,1.0506242513656616
0.5716999769210815,0.5917362570762634
0.9545000195503235,0.9735732078552246
1.5012999773025513,1.5204719305038452
2.211899995803833,2.1638638973236084
1.7763999700546265,1.7396985292434692
1.856600046157837,1.7726541757583618
1.856600046157837,1.7973183393478394
2.188999891281128,2.1210508346557617
1.5356999635696411,1.541829228401184
0.5153999924659729,0.5045595169067383
0.20010000467300415,0.30456840991973877
0.44780001044273376,0.4334898591041565
1.180400013923645,1.1678283214569092
1.9483000040054321,1.9713281393051147
1.5585999488830566,1.5810766220092773
0.6955000162124634,0.7209653854370117
1.9368000030517578,1.8942583799362183
2.1659998893737793,2.065511703491211
1.9368000030517578,1.9582895040512085
1.753499984741211,1.7155684232711792
1.9254000186920166,1.8935587406158447
0.48159998655319214,0.4926642179489136
1.2491999864578247,1.21431303024292
2.211899995803833,2.1425769329071045
0.4027999937534332,0.30456840991973877
0.63919997215271,0.6636881828308105
1.2034000158309937,1.183613896369934
1.7648999691009521,1.748470664024353
1.6847000122070312,1.5968410968780518
1.0670000314712524,1.0655889511108398
1.444000005722046,1.442071557044983
2.2004001140594482,2.1231348514556885
2.188999891281128,2.1537084579467773
1.5815999507904053,1.5918035507202148
0.38029998540878296,0.30783864855766296
1.5012999773025513,1.461099624633789
0.7067999839782715,0.7201170325279236
2.0513999462127686,1.9927351474761963
1.6503000259399414,1.6065424680709839
0.9319000244140625,0.9373137354850769
1.7763999700546265,1.7836259603500366
0.8755999803543091,0.9059600830078125
2.1431000232696533,2.1028943061828613
1.4326000213623047,1.4378068447113037
0.605400025844574,0.576330840587616
1.8795000314712524,1.8752148151397705
1.180400013923645,1.1767176389694214
0.9882000088691711,0.9990003705024719
0.6166999936103821,0.6581891179084778
0.5266000032424927,0.5476070642471313
0.7742999792098999,0.8147659301757812
1.6503000259399414,1.6876540184020996
2.211899995803833,2.144449472427368
0.492900013923645,0.5286121964454651
0.21140000224113464,0.30456840991973877
1.902400016784668,1.9743962287902832
1.5585999488830566,1.532380223274231
0.48159998655319214,0.45999568700790405
2.269200086593628,2.2493412494659424
1.7763999700546265,1.789706826210022
1.30649995803833,1.2867472171783447
0.6955000162124634,0.7237379550933838
1.5815999507904053,1.6278198957443237
1.3179999589920044,1.3019745349884033
1.4783999919891357,1.4077147245407104
0.8981999754905701,0.9077869653701782
1.570099949836731,1.5492743253707886
0.3240000009536743,0.30783864855766296
1.4668999910354614,1.461808204650879
1.1690000295639038,1.14152193069458
1.7763999700546265,1.7594451904296875
1.6389000415802002,1.576536774635315
1.5012999773025513,1.4785733222961426
0.7179999947547913,0.7535140514373779
1.2034000158309937,1.2004135847091675
0.7404999732971191,0.7667433023452759
0.8531000018119812,0.8730331063270569
0.751800000667572,0.7700201272964478
0.22269999980926514,0.30783864855766296
0.628000020980835,0.649563193321228
1.2835999727249146,1.2639836072921753
1.8336999416351318,1.7718864679336548
1.6847000122070312,1.670050859451294
0.8080999851226807,0.8193942904472351
0.2563999891281128,0.30783864855766296
0.9207000136375427,0.934418261051178
1.0444999933242798,1.052546739578247
1.1919000148773193,1.1932612657546997
1.3753000497817993,1.3279776573181152
1.4211000204086304,1.3787946701049805
1.180400013923645,1.1789982318878174
1.4555000066757202,1.448815107345581
1.444000005722046,1.3909244537353516
0.20010000467300415,0.30783864855766296
1.9940999746322632,2.0108206272125244
0.36899998784065247,0.30783864855766296
1.1919000148773193,1.1878783702850342
0.45910000801086426,0.30783864855766296
2.0973000526428223,2.0859856605529785
1.5242999792099,1.5544672012329102
1.180400013923645,1.1606359481811523
0.38029998540878296,0.30783864855766296
0.5266000032424927,0.5302668809890747
0.44780001044273376,0.4197562336921692
0.7856000065803528,0.7956510782241821
